Class,Axioms,Coverage
file:/Users/mostafa/Projects/forget/data/experiment2/fatty-acid,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/multiple-endocrine-neoplasia,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/cotyledon-size,2,0.0084
file:/Users/mostafa/Projects/forget/data/experiment2/docosahexaenoic-acid-brain-decreased-amount-abnormal,2,0.0084
file:/Users/mostafa/Projects/forget/data/experiment2/marmotini,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/endocrine-gland-neoplasm,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/diabetes-dialysis-prevention-instruction-management-fee,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/multiple-primary-cancer,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/enciprazine,3,0.0126
file:/Users/mostafa/Projects/forget/data/experiment2/immunologic-disease,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/hereditary-thyroid-gland-medullary-carcinoma,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/care-reward,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/fc-fragment-of-igg-receptor-iic--genepseudogene-,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/cotyledon-primordium,2,0.0084
file:/Users/mostafa/Projects/forget/data/experiment2/polyglandular-activity-in-multiple-endocrine-adenomatosis,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/fees-medical,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/multiple-endocrine-neoplasia-type-2,4,0.0167
file:/Users/mostafa/Projects/forget/data/experiment2/leaf,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/human-metabolite,2,0.0084
file:/Users/mostafa/Projects/forget/data/experiment2/fundamental-metabolite,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/retinoblastoma-like-protein-p130,4,0.0167
file:/Users/mostafa/Projects/forget/data/experiment2/response-to-stimulus,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/proto-oncogene-tyrosine-protein-kinase-receptor-ret,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/autosomal-dominant-disease,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/adrenal-carcinoma,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/addition-to-infection-control,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/sciuromorpha,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/thrombocytopenia,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/clinical-trial-costs,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/decreased-amount,4,0.0167
file:/Users/mostafa/Projects/forget/data/experiment2/substance-with-ec-43110--serine-sulfate-ammonia-lyase--inhibitor-role,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/endothelin-b-receptor,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/urea-herbicide,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/hospital-fee-of-transfusion-management,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/marmota-monax,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/olefinic-fatty-acid,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/heterocyclic-fatty-acid,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/ret-gene-mutation,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/iodide-peroxidase,3,0.0126
file:/Users/mostafa/Projects/forget/data/experiment2/immune-thrombocytopenia,4,0.0167
file:/Users/mostafa/Projects/forget/data/experiment2/thyroid-gland-medullary-carcinoma,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/lipoate,12,0.0502
file:/Users/mostafa/Projects/forget/data/experiment2/vascular-plant,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/immune-thrombocytopenic-purpura,5,0.0209
file:/Users/mostafa/Projects/forget/data/experiment2/vitamins-transported-by-smvt,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/addition-of-nutritional-management,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/autoimmune-thrombocytopenia,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/docosahexaenoate,12,0.0502
file:/Users/mostafa/Projects/forget/data/experiment2/docosahexaenoic-acid-measurement,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/marmota,4,0.0167
file:/Users/mostafa/Projects/forget/data/experiment2/chlorimuron-ethyl,4,0.0167
file:/Users/mostafa/Projects/forget/data/experiment2/dithiolanes,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/childhood,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/caproates,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/hereditary-malignant-neoplasm,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/plant-metabolite,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/brain,2,0.0084
file:/Users/mostafa/Projects/forget/data/experiment2/viridiplantae,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/cotyledon-adaxial-epidermis,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/docosahexaenoic-acid-whole-organism-decreased-amount-abnormal,2,0.0084
file:/Users/mostafa/Projects/forget/data/experiment2/cost-of-illness,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/hydrazines,1,0.0042
file:/Users/mostafa/Projects/forget/data/experiment2/face--body-region-,1,0.0042
