Class,Axioms,Coverage
file:/Users/mostafa/Projects/forget/data/experiment25/iprodione,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/betaine-Concept,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/worldwide,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/disorder-of-ketolysis,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/kidd-blood-group-system,3,0.0172
file:/Users/mostafa/Projects/forget/data/experiment25/indomethacin-farnesil,7,0.0402
file:/Users/mostafa/Projects/forget/data/experiment25/3-aminocyclohexanespiro-5-hydantoin,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/hydantoin-454c77,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/3--2--3--2-chloroethyl--3-nitrosouriedo-ethyl-spiro-59-fluorenyl-imidazolidiine-24-dione,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/3---2-cyclohexyl-2-hydroxyethylidene-amino--25-dioxo-4-imidazolidineheptanoic-acid,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/imirestat,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/oxymorphone-6-spirohydantoin,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/3-amino-5-methyl-5-phenylhydantoin,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/tendon-injury,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/rotator-cuff-injury,7,0.0402
file:/Users/mostafa/Projects/forget/data/experiment25/n-acetyl-5-phosphohydantocidin,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/fatty-acids-omega-3,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/organic-acid-metabolism-disorder,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/4--4--hydroxymethyl--3-methyl-25-dioxo-4-phenylimidazolidin-1-yl--2--trifluoromethyl-benzonitrile,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/stearidonic-acid,2,0.0115
file:/Users/mostafa/Projects/forget/data/experiment25/glucopyranosylidene-spiro-hydantoin,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/joint-disease,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/glucopyranose-spirohydantoin,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/2-spirohydantoin-67-dimethoxytetrahydronaphthalene,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/guanidinohydantoin-2-deoxynucleoside-5-triphosphate,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/restenosis,3,0.0172
file:/Users/mostafa/Projects/forget/data/experiment25/proteins,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/dibromodulcitol,3,0.0172
file:/Users/mostafa/Projects/forget/data/experiment25/autosomal-recessive-inheritance,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/blood-group-antigens,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/5--2-methoxyphenyl-methylenehydantoin,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/dominant-inheritance,2,0.0115
file:/Users/mostafa/Projects/forget/data/experiment25/enzymoprivicness,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/autosomal-dominant-optic-atrophy-plus-syndrome,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/hydantoin-5-propionic-acid,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/prodrug,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/blood-group,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/dimethylhydantoin-formaldehyde-resin,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/disorder-of-ketone-body-metabolism,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/dietary-supplement,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/gene-of-homo-sapiens-with-unknown-gene-disposition,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/ru-58642,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/abnormal-blood-zinc-concentration,1,0.0057
file:/Users/mostafa/Projects/forget/data/experiment25/5--2-methylthioethyl-hydantoin,1,0.0057
