Class,Axioms,Coverage
file:/Users/mostafa/Projects/forget/data/experiment4/eating-disorders,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/malignant-pleural-neoplasm,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/paromomycin,56,0.2772
file:/Users/mostafa/Projects/forget/data/experiment4/food-and-fluid-intake-system-symptom,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/extrahepatic-bile-duct-squamous-cell-carcinoma,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/fatigue,2,0.0099
file:/Users/mostafa/Projects/forget/data/experiment4/extrahepatic-bile-duct-adenocarcinoma,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/syndrome,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/dronabinolmegestrol,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/UMLS_Concept,6,0.0297
file:/Users/mostafa/Projects/forget/data/experiment4/3-oxo-steroid,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/vomiting,12,0.0594
file:/Users/mostafa/Projects/forget/data/experiment4/substance-with-anthelminthic-drug-role,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/20-oxo-steroid,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/negativism,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/aph-3--vib,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/aph-3--via,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/fever,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/34-dideoxyparomomycin,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/ctnnb1-gene,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/escherichia-coli-16s-rrna--rrsb--mutation-conferring-resistance-to-paromomycin,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/gain-of-chromosome-17q,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/chills,1,0.0050
file:/Users/mostafa/Projects/forget/data/experiment4/inovirus,1,0.0050
