Class,Axioms,Coverage
file:/Users/mostafa/Projects/forget/data/experiment22/phenoxy-herbicide,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/patient-care,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/school-dental-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/aspergillus-metabolite,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/acute-anaphylaxis,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/nikkajicompounds,4,0.0209
file:/Users/mostafa/Projects/forget/data/experiment22/health-maintenance-behaviors,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/veterans-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/reverse-passive-anaphylaxis,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/rna-3-end-processing,2,0.0105
file:/Users/mostafa/Projects/forget/data/experiment22/substance-with-allergen-role,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/sheep-disease,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/substance-with-aspergillus-metabolite-role,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/holistic-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/plant-metabolite,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/pharmaceutical-care,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/community-health-planning,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/substance-with-human-xenobiotic-metabolite-role,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/health-promotion,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/allergic-shock,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/adafenoxate,3,0.0157
file:/Users/mostafa/Projects/forget/data/experiment22/acetates,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/benzenetriol,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/sleep-hygiene,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/burkitt-lymphoma,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/evidence-based-health-care,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/regional-health-promotion-plan,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/agaricus-bisporus,4,0.0209
file:/Users/mostafa/Projects/forget/data/experiment22/health-plan,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/httpsbmi,2,0.0105
file:/Users/mostafa/Projects/forget/data/experiment22/human-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/social-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/health-care-quality-access-and-evaluation,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/indenes,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/regional-health-care-activity,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/beta-adrenergic-antagonist,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/minority-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/food-and-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/self-care,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/sexual-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/local-anaphylaxis,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/patient-observation,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/agaricus-campestris,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/phenoxyacetic-acid,26,0.1361
file:/Users/mostafa/Projects/forget/data/experiment22/clinical-or-research-activity,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/gargle,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/monocarboxylic-acid,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/generalized-anaphylaxis,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/inflammatory-pain,4,0.0209
file:/Users/mostafa/Projects/forget/data/experiment22/industrial-aid,2,0.0105
file:/Users/mostafa/Projects/forget/data/experiment22/food-anaphylaxis,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/immunological-reaction,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/plant-growth-regulator,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/eosinophilic-chemotactic-factor-anaphylaxis,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/benzodiazepine,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/management--life-science-,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/agaricus-bisporus-var-burnettii,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/UMLS_Concept,3,0.0157
file:/Users/mostafa/Projects/forget/data/experiment22/kounis-syndrome,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/health-care-support-program,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/health-crisis-management,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/wheat-dependent-exercise-induced-anaphylaxis,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/8020-campaign,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/visna,11,0.0576
file:/Users/mostafa/Projects/forget/data/experiment22/CHV_Concept,5,0.0262
file:/Users/mostafa/Projects/forget/data/experiment22/epstein-barr-virus-infections,4,0.0209
file:/Users/mostafa/Projects/forget/data/experiment22/nervous-system-disease,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/adolescent-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/rural-health,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/radio-exercise,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/health-knowledge-attitudes-practice,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/agaricus,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/hypersensitivity-immediate,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/pyrogallol,9,0.0471
file:/Users/mostafa/Projects/forget/data/experiment22/constitutional-improvement,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/life-style-improvement,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/agricultural-fungicide,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/tumor-virus-infections,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/active-ingredient,3,0.0157
file:/Users/mostafa/Projects/forget/data/experiment22/food-dependent-exercise-induced-anaphylaxis,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/brain,2,0.0105
file:/Users/mostafa/Projects/forget/data/experiment22/chlorobutanol--pyrogallol-topical-ointment,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/human-xenobiotic-metabolite,1,0.0052
file:/Users/mostafa/Projects/forget/data/experiment22/oral-health,1,0.0052
