Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment155/drug-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/tumor-cell-lysate-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/lamins,1,0.0244
http://www.w3.org/2002/07/owl#Thing,41,1.0000
file:/C:/ccviews/forget/experiment/experiment155/vaccine-therapy,16,0.3902
file:/C:/ccviews/forget/experiment/experiment155/non-tumor-cell-derived-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/erythroplakia,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/lamin-b,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/neoplasm,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/lamin-c,4,0.0976
file:/C:/ccviews/forget/experiment/experiment155/lamin-a,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/fibrobacter,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/tumor-cell-derived-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/controlled-diet,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/fibrobacter-succinogenes,2,0.0488
file:/C:/ccviews/forget/experiment/experiment155/httpsbmi,2,0.0488
file:/C:/ccviews/forget/experiment/experiment155/diet-food,3,0.0732
file:/C:/ccviews/forget/experiment/experiment155/electroporation-mediated-plasmid-dna-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/graft-versus-tumor-induction-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/tumor-cell-based-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/fibrobacter-succinogenes-subsp-succinogenes,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/dendritic-cell-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/hybrid-cell-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/inorganic-compounds,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/CHV_Concept,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/lamin-type-a,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/ranunculaceae,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/organic-compound,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/immu,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/nuclear-lamin,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/gene-modified-tumor-cell-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/molecularly-targeted-biological-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/green-bean,3,0.0732
file:/C:/ccviews/forget/experiment/experiment155/UMLS_Concept,3,0.0732
file:/C:/ccviews/forget/experiment/experiment155/synthetic-tumor-associated-peptide-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/precancerous-condition,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/booster,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/nigella-damascena,2,0.0488
file:/C:/ccviews/forget/experiment/experiment155/ergolines,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/phaseolus-vulgaris,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/recombinant-viral-vaccine-therapy,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/nitrite-ion,1,0.0244
file:/C:/ccviews/forget/experiment/experiment155/amesergide,2,0.0488
file:/C:/ccviews/forget/experiment/experiment155/erythroplasia,5,0.1220
