Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment138/bioengineering,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/vasodilation,3,0.0214
file:/C:/ccviews/forget/experiment/experiment138/life-science,66,0.4714
file:/C:/ccviews/forget/experiment/experiment138/science-related-to-fisheries-science,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/CHV_Concept,2,0.0143
file:/C:/ccviews/forget/experiment/experiment138/international-council-of-nurses,4,0.0286
file:/C:/ccviews/forget/experiment/experiment138/science-related-to-food-science,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/psychology,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/science-related-to-diseases-pathology-and-symptoms,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/chagas-disease-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment138/cation-channel-blocker,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/disopyramide-extended-release-oral-capsule,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/tissue-mechanics,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/disopyramide-oral-capsule,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/disopyramide-extended-release-tablet,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/terms-related-to-analytical-chemistry,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/science-related-to-blood-physiology,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/methodology-of-physical-education,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/hypertrophic-cardiomyopathy-pathway,2,0.0143
file:/C:/ccviews/forget/experiment/experiment138/agricultural-science,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/4--isopropylamino--2--2-pyridyl--2-phenylbutyramide,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/ace-gene,11,0.0786
file:/C:/ccviews/forget/experiment/experiment138/pharmaceutical-sciences,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/vision-science,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/toxicology,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/disopyramide-oral-tablet,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/isopropyl-disopyramide,1,0.0071
file:/C:/ccviews/forget/experiment/experiment138/science-related-to-tissue-and-organ,1,0.0071
