Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment173/duodenal-gastrinoma,3,0.0300
file:/C:/ccviews/forget/experiment/experiment173/rid4484,1,0.0100
http://www.w3.org/2002/07/owl#Thing,100,1.0000
file:/C:/ccviews/forget/experiment/experiment173/rid4483,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/rid4884,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/chromosome-1-abnormality,2,0.0200
file:/C:/ccviews/forget/experiment/experiment173/chest-disorders,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/peptic-ulcer,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/functioning-tumor,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/retinal-disease,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/well-circumscribed-lesion,2,0.0200
file:/C:/ccviews/forget/experiment/experiment173/zollinger-ellison-tumor,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/halobacteriaceae,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/estrous-cycle-phase,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/mrs-1845,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/vasodilator-agents,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/natronomonas-pharaonis-dsm-2160,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/CHV_Concept,3,0.0300
file:/C:/ccviews/forget/experiment/experiment173/glandular-epithelial-neoplasm,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/calcium-channel-blockers,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/cdpdiacylglycerol-serine-o-phosphatidyltransferase,3,0.0300
file:/C:/ccviews/forget/experiment/experiment173/pregnancy,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/rid1363,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/pleura,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/benign-fibroblastic-neoplasm,2,0.0200
file:/C:/ccviews/forget/experiment/experiment173/iatrogenic-disease,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/pyridine-carboxylate,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/endocrine-gland-neoplasm,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/natronomonas-pharaonis,3,0.0300
file:/C:/ccviews/forget/experiment/experiment173/pregnancy-maintenance,4,0.0400
file:/C:/ccviews/forget/experiment/experiment173/cellular-diagnosis-gastrinoma,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/thorax,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/sexual-cycle,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/gastrinoma,17,0.1700
file:/C:/ccviews/forget/experiment/experiment173/calcium-antagonist,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/slow-growing-mass,2,0.0200
file:/C:/ccviews/forget/experiment/experiment173/retinal-injury,3,0.0300
file:/C:/ccviews/forget/experiment/experiment173/rid34539,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/elastofibroma,12,0.1200
file:/C:/ccviews/forget/experiment/experiment173/pleural-diseases,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/natronomonas,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/injection-site-disorders,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/bay-m-4786,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/antihypertensive-agents,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/estrus,9,0.0900
file:/C:/ccviews/forget/experiment/experiment173/sex-cycle,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/disorders-general-functional-and-nec,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/malignant-g-cell-tumor,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/soft-tissue,2,0.0200
file:/C:/ccviews/forget/experiment/experiment173/transferases--other-substituted-phosphate-groups-,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/pancreatic-neuroendocrine-tumor,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/estrus-synchronization,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/rid35016,2,0.0200
file:/C:/ccviews/forget/experiment/experiment173/antihypertensive-agent,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/phosphotransferase,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/medical-information-processing,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/disease-of-pleura-nos,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/connective-tissue-disease,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/estrous-cycle,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/fibroma,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/neuroendocrine-tumor,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/nitrendipine,17,0.1700
file:/C:/ccviews/forget/experiment/experiment173/bead-like-arrangement-of-elastic-fibers,2,0.0200
file:/C:/ccviews/forget/experiment/experiment173/hypotensive-drug,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/hemothorax,10,0.1000
file:/C:/ccviews/forget/experiment/experiment173/httpsbmi,3,0.0300
file:/C:/ccviews/forget/experiment/experiment173/diperdipine,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/pleural-disease,1,0.0100
file:/C:/ccviews/forget/experiment/experiment173/duodenum,2,0.0200
file:/C:/ccviews/forget/experiment/experiment173/organic-compound,1,0.0100
