Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment194/organic-compound,1,0.0167
http://www.w3.org/2002/07/owl#Thing,60,1.0000
file:/C:/ccviews/forget/experiment/experiment194/-genetically-inherited,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/calbindin-d,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/all-ages,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/deoxyepinephrine,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/adenosine-a3-receptor-antagonists,2,0.0333
file:/C:/ccviews/forget/experiment/experiment194/acanthamoeba-nos,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/cns-stimulant,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/congenital-genitourinary-abnormality,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/genetic-services,5,0.0833
file:/C:/ccviews/forget/experiment/experiment194/retinitis,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/ion-transport-process,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/calcium-binding-protein,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/immunologic-disease,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/rare-vascular-liver-disease,2,0.0333
file:/C:/ccviews/forget/experiment/experiment194/hepatic-vascular-disease,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/ibopamine,3,0.0500
file:/C:/ccviews/forget/experiment/experiment194/eye-disease,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/protein-coding-gene-of-homo-sapiens,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/adenosine-antagonist,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/5-nucleotidase,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/hydrolase-nos,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/calcium-binding,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/vaginal-hypoplasia,3,0.0500
file:/C:/ccviews/forget/experiment/experiment194/genetic-counseling,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/protein-coding-gene-of-mus-musculus,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/hepatic-veno-occlusive-disease,14,0.2333
file:/C:/ccviews/forget/experiment/experiment194/protein,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/CHV_Concept,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/polynucleotidase,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/service--life-science-,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/calbindin,7,0.1167
file:/C:/ccviews/forget/experiment/experiment194/disease,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/drug-partial-agonism,3,0.0500
file:/C:/ccviews/forget/experiment/experiment194/calretinin,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/dimefline,3,0.0500
file:/C:/ccviews/forget/experiment/experiment194/liver-diseases,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/hepatic-veno-occlusive-disease---immunodeficiency,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/ectonucleotidase,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/nikkajicompounds,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/UMLS_Concept,2,0.0333
file:/C:/ccviews/forget/experiment/experiment194/disorder-of-optic-nerve-nos,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/drug-agonism,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/J18,2,0.0333
file:/C:/ccviews/forget/experiment/experiment194/abnormality--disease-,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/acanthamoeba,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/optic-neuritis,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/liver-disease,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/dopamine-agonist,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/ecto-5--nucleotidase,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/flavonoids,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/phosphomonoesterase,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/rare,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/acanthamoeba-polyphaga,2,0.0333
file:/C:/ccviews/forget/experiment/experiment194/vaginal-disease,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/httpsbmi,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/vascular-disease,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/protein-family,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/cars,3,0.0500
file:/C:/ccviews/forget/experiment/experiment194/nucleotidase,9,0.1500
file:/C:/ccviews/forget/experiment/experiment194/drug-interaction,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/nucleotidases,1,0.0167
file:/C:/ccviews/forget/experiment/experiment194/optic-papillitis,4,0.0667
