Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment167/J122,2,0.0299
http://www.w3.org/2002/07/owl#Thing,67,1.0000
file:/C:/ccviews/forget/experiment/experiment167/isoprene-metabolic-process,3,0.0448
file:/C:/ccviews/forget/experiment/experiment167/protein-coding-gene-of-homo-sapiens,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/catabolic-process,2,0.0299
file:/C:/ccviews/forget/experiment/experiment167/pyridine-alkaloid,11,0.1642
file:/C:/ccviews/forget/experiment/experiment167/nicotinic-acid,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/symptom,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/httpsbmi,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/carcinogenic-hydrocarbon,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/tbx6,4,0.0597
file:/C:/ccviews/forget/experiment/experiment167/body-temperature-changes,7,0.1045
file:/C:/ccviews/forget/experiment/experiment167/flavans,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/impulsive-behavior,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/behavior-addictive,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/hemiterpene,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/tbx-gene,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/property--life-science-,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/nicotinamide,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/hemiterpenes,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/plant-metabolite,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/CHV_Concept,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/metabolic-process,2,0.0299
file:/C:/ccviews/forget/experiment/experiment167/pseudooxynicotine,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/UMLS_Concept,2,0.0299
file:/C:/ccviews/forget/experiment/experiment167/isoprene-catabolic-process,3,0.0448
file:/C:/ccviews/forget/experiment/experiment167/actinomycetes,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/-2r--flavan,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/arecoline,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/substance-with-plant-metabolite-role,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/nikkajicompounds,2,0.0299
file:/C:/ccviews/forget/experiment/experiment167/flow-rate,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/hypothermia,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/alkadiene,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/behavior,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/mental-manifestation,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/streptomycetaceae,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/high-risk-behaviorlifestyle,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/behavioralpsychiatric-manifestations,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/protein-coding-gene-of-mus-musculus,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/butadienes,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/fever,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/volatile-organic-compound,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/kitasatospora-griseola,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/kitasatospora-aureofaciens,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/flavan,4,0.0597
file:/C:/ccviews/forget/experiment/experiment167/3--1-methylpyrrolidin-2-yl-pyridine,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/isoprene,18,0.2687
file:/C:/ccviews/forget/experiment/experiment167/kitasatospora,5,0.0746
file:/C:/ccviews/forget/experiment/experiment167/kitasatospora-setae,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/niacinamide,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/J1,2,0.0299
file:/C:/ccviews/forget/experiment/experiment167/compulsive-behavior,7,0.1045
file:/C:/ccviews/forget/experiment/experiment167/biosynthetic-process,2,0.0299
file:/C:/ccviews/forget/experiment/experiment167/nicotine,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/gene,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/isoprene-biosynthetic-process,3,0.0448
file:/C:/ccviews/forget/experiment/experiment167/pyridines,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/niacin,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/-2s--flavan,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/ricinine,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/signs-and-symptoms,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/urinary-flow-rate,4,0.0597
file:/C:/ccviews/forget/experiment/experiment167/alkaloid,1,0.0149
file:/C:/ccviews/forget/experiment/experiment167/pentanes,1,0.0149
