Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment184/miotic,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/sleep-disorder,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/five-cognitive-tests,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/romurtide,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/cerebellar-peduncle,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/lipoxin-b4,35,0.2215
file:/C:/ccviews/forget/experiment/experiment184/base-of-midbrain-peduncle,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/ravens-colored-progressive-matrices,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/esmodil,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/mdp-elicits-a-nod2-response,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/right-base-of-midbrain-peduncle,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/polyunsaturated-fatty-acid,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/left-base-of-midbrain-peduncle,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/sleep-paralysis,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/hydroxy-fatty-acid,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/pyrantel,12,0.0759
file:/C:/ccviews/forget/experiment/experiment184/immunostimulant,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/glycopeptide,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/diagnostic-reagent,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/sulfur-heterocyclic-compound,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/oculomotor-nerve-root,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/corticospinal-neuron-axon-guidance-through-the-cerebral-peduncle,4,0.0253
file:/C:/ccviews/forget/experiment/experiment184/cerebral-peduncle,38,0.2405
file:/C:/ccviews/forget/experiment/experiment184/response-to-stimulus,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/carbolines,5,0.0316
file:/C:/ccviews/forget/experiment/experiment184/anatomical-structure,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/rem-sleep-parasomnias,5,0.0316
file:/C:/ccviews/forget/experiment/experiment184/organic-compound,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/peduncle-of-superior-olive,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/methacholine-chloride,13,0.0823
file:/C:/ccviews/forget/experiment/experiment184/substance-with-immunological-adjuvant-role,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/midbrain,3,0.0190
file:/C:/ccviews/forget/experiment/experiment184/axon-guidance,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/white-matter-of-midbrain,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/cerebral-crus,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/cholinergic-drug,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/nitrogen-heterocyclic-compound,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/pyrantel-pamoate,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/brain-part,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/nematicide,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/jart,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/wisc-iv,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/cellular-response-to-muramyl-dipeptide,3,0.0190
file:/C:/ccviews/forget/experiment/experiment184/antihelminthic-agent,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/mdpnod2,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/olefin-compound,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/inducer,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/response-to-muramyl-dipeptide,3,0.0190
file:/C:/ccviews/forget/experiment/experiment184/pyrantel-tartrate,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/potentiator,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/miotics,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/medial-lemniscus-of-midbrain,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/midbrain-tegmentum,5,0.0316
file:/C:/ccviews/forget/experiment/experiment184/peduncle-of-neuraxis,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/immunological-adjuvant,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/parasomnias,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/lipoxin-b4-metabolic-process,3,0.0190
file:/C:/ccviews/forget/experiment/experiment184/J304,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/binding,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/thiophenes,1,0.0063
http://www.w3.org/2002/07/owl#Thing,158,1.0000
file:/C:/ccviews/forget/experiment/experiment184/peptide,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/J152,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/olfactory-peduncle,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/central-nervous-system,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/anatomical-entity,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/indoles,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/left-cerebral-peduncle,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/UMLS_Concept,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/muscarinic-agonists,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/right-cerebral-peduncle,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/nikkajicompounds,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/muramyl-dipeptide-binding,3,0.0190
file:/C:/ccviews/forget/experiment/experiment184/wechsler-intelligence-scale-for-children-iii,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/wechsler-memory-scale-revised,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/peduncular-branch-of-posterior-cerebral-artery,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/wais-iii,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/wais-r,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/lxa4b4,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/carboline,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/cerebral-peduncles,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/muramyl-dipeptide,18,0.1139
file:/C:/ccviews/forget/experiment/experiment184/mesencephalon,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/substance-with-human-metabolite-role,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/substantia-nigra,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/peduncle-of-flocculus,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/mdpnlrp1,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/psychological-test,1,0.0063
file:/C:/ccviews/forget/experiment/experiment184/lipoxin-b4-1--,20,0.1266
file:/C:/ccviews/forget/experiment/experiment184/metabolic-process,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/cerebral-peduncle-phe,2,0.0127
file:/C:/ccviews/forget/experiment/experiment184/human-metabolite,1,0.0063
