Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment139/ascorbic-acid--hesperidin-oral-tablet,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/17beta-hydroxysteroid-dehydrogenase,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/hesperidine,2,0.0260
http://www.w3.org/2002/07/owl#Thing,77,1.0000
file:/C:/ccviews/forget/experiment/experiment139/carboxylate--ester-,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/independent-continuant,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/flavanone-glycoside,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/ascorbic-acid--bioflavonoids--hesperidin--rutin-extended-release-tablet,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/3beta-hydroxysteroid-dehydrogenase,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/nitrogen-heterocyclic-compound,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/11-beta-hydroxysteroid-dehydrogenase-type-2,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/scattered-molecular-aggregate,11,0.1429
file:/C:/ccviews/forget/experiment/experiment139/industrial-aid,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/ascorbic-acid--bioflavonoids--hesperidin-oral-tablet,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/acetal,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/ascorbic-acid--bioflavonoids--hesperidin--rutin-extended-release-oral-tablet,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/11-beta-hydroxysteroid-dehydrogenase-type-1,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/3-hydroxyflavanones,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/aliphatic-alcohol,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/urea-compound,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/ace-inhibitor,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/hypotensive-drug,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/alcohol-oxidoreductases,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/phospholipid,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/ioversol,3,0.0390
file:/C:/ccviews/forget/experiment/experiment139/active-ingredient,11,0.1429
file:/C:/ccviews/forget/experiment/experiment139/glycerophospholipids,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/peroxisomal-multifunctional-protein-2,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/aromatic-compound,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/bromides,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/20-hydroxysteroid-dehydrogenases,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/rutinoside,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/iodinated-contrast-agent,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/4-methoxyflavanones,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/lithium-bromide,4,0.0519
file:/C:/ccviews/forget/experiment/experiment139/organic-compound,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/nikkajicompounds,2,0.0260
file:/C:/ccviews/forget/experiment/experiment139/diosmin--hesperidin-oral-tablet,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/carboxamide,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/estradiol-dehydrogenases,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/hesperidin-oral-capsule,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/hygromycin-b,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/inorganic-acid-ester,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/angiotensin-converting-enzyme-inhibitor,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/3-hydroxysteroid-dehydrogenases,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/dihydroxyflavanone,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/17-hydroxysteroid-dehydrogenases,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/hesperidin,28,0.3636
file:/C:/ccviews/forget/experiment/experiment139/phosphoric-acid-derivative,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/11-beta-hydroxysteroid-dehydrogenases,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/flavanones,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/hesperetin,2,0.0260
file:/C:/ccviews/forget/experiment/experiment139/20-alpha-hydroxysteroid-dehydrogenase,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/alcohol-oxidoreductase,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/3-alpha-hydroxysteroid-dehydrogenase--b-specific-,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/monomethoxyflavanone,1,0.0130
file:/C:/ccviews/forget/experiment/experiment139/lithium-compounds,1,0.0130
