Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment116/calcium-atom,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/gene,1,0.0238
http://www.w3.org/2002/07/owl#Thing,42,1.0000
file:/C:/ccviews/forget/experiment/experiment116/ultra-levure,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/secondary-alcohol,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/suriclone,5,0.1190
file:/C:/ccviews/forget/experiment/experiment116/metabolite,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/J39,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/oleanolic-acid,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/fungal-vaccines,4,0.0952
file:/C:/ccviews/forget/experiment/experiment116/gleason-score,3,0.0714
file:/C:/ccviews/forget/experiment/experiment116/decreased-amount,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/hypocalciuria,10,0.2381
file:/C:/ccviews/forget/experiment/experiment116/decreased-urine-calcium-level,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/abnormality-of-urine-calcium-concentration,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/metabolic-disease,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/sox10,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/abnormality-of-urine-homeostasis,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/evaluation-criterion,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/urologic-disease,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/vaccine,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/calcium-metabolism-disorder,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/nikkajicompounds,3,0.0714
file:/C:/ccviews/forget/experiment/experiment116/organic-compound,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/piperazines,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/aminoglycosides,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/disorders-of-phosphorus-and-calcium-metabolism,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/J325,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/antipsychotic-agent,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/pentacyclic-triterpenoid,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/abnormal,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/J108,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/isamoltan,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/open-fracture-of-triquetral-bone-of-wrist,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/antianxiety-agent,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/sulfur-compounds,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/urine,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/elsamicin-a,2,0.0476
file:/C:/ccviews/forget/experiment/experiment116/retired-concept-2003,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/taraxerol,6,0.1429
file:/C:/ccviews/forget/experiment/experiment116/fractures-open,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/tf-130,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/substance-with-metabolite-role,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/classification--life-science-,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/sox-transcription-factors,1,0.0238
file:/C:/ccviews/forget/experiment/experiment116/fracture-of-upper-limb-nos,1,0.0238
