Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment161/beta-msh,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/-msh,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/head-and-neck-surgery,1,0.0149
http://www.w3.org/2002/07/owl#Thing,67,1.0000
file:/C:/ccviews/forget/experiment/experiment161/-msh--rat-,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/muts-homolog-2-protein,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/terms-related-to-experiment-observation-and-recording,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/smear,5,0.0746
file:/C:/ccviews/forget/experiment/experiment161/ultraviolet-therapy,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/melanocortin-receptors-bind-melanocortins,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/vaccinium,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/ap-endonuclease-1,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/laminectomy,13,0.1940
file:/C:/ccviews/forget/experiment/experiment161/product--life-science-,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/spinous-process-splitting-laminectomy,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/vertebral-bone,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/dna--apurinic-or-apyrimidinic-site--lyase,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/CHV_Concept,4,0.0597
file:/C:/ccviews/forget/experiment/experiment161/pms2,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/spread,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/love-method,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/excision,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/dna-repair-enzyme,12,0.1791
file:/C:/ccviews/forget/experiment/experiment161/puva-therapy,4,0.0597
file:/C:/ccviews/forget/experiment/experiment161/pituitary-hormone,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/orthopedic-surgery,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/binary-format,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/raw-sequence-format,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/gamma-msh,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/vaccinium-macrocarpon,7,0.1045
file:/C:/ccviews/forget/experiment/experiment161/semolina,5,0.0746
file:/C:/ccviews/forget/experiment/experiment161/wheat-flour,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/msh,18,0.2687
file:/C:/ccviews/forget/experiment/experiment161/dna-ligase,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/pho,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/durum-wheat-semolina,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/neurosurgery,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/alpha-msh,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/UniProt_P01189,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/muty-protein,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/ligands-of-gpcrs-that-activate-gs,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/protein,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/httpsbmi,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/ccaat-enhancer-binding-proteins,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/ccaat-enhancer-binding-protein-beta,2,0.0299
file:/C:/ccviews/forget/experiment/experiment161/-nle4---msh,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/peptide-hormone,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/lumbar-laminectomy,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/mshmelanocortin-receptors,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/laminectomy-of-atlas,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/dna-formamidopyrimidine-glycosylase,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/surgical-removal-of-a-part-of-the-vertebra,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/american-cranberry-plant,3,0.0448
file:/C:/ccviews/forget/experiment/experiment161/-msh-11-13-,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/enzyme,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/unilateral-laminectomy,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/UMLS_Concept,2,0.0299
file:/C:/ccviews/forget/experiment/experiment161/rad6,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/sequence-checksum,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/cereal-flour,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/muts-dna-mismatch-binding-protein,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/extracellular-region,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/alkb,1,0.0149
file:/C:/ccviews/forget/experiment/experiment161/smear-test,1,0.0149
