Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment135/anticholinergic-agent-nos,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/muscarinic-antagonists,1,0.0357
http://www.w3.org/2002/07/owl#Thing,28,1.0000
file:/C:/ccviews/forget/experiment/experiment135/J366,2,0.0714
file:/C:/ccviews/forget/experiment/experiment135/n-glycosylation,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/hydroxymercuribenzoates,3,0.1071
file:/C:/ccviews/forget/experiment/experiment135/high-frequency-ventilation,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/hydroxybenzoates,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/parasympatholytics,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/lycopodiaceae,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/staging,6,0.2143
file:/C:/ccviews/forget/experiment/experiment135/huperzia-serrata,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/restaging,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/high-frequency-jet-ventilation,2,0.0714
file:/C:/ccviews/forget/experiment/experiment135/sweetening-agents,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/pathological-staging,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/mydriatics,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/healthcare-activity,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/physalaemin,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/diagnosis,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/antimuscarinic-agent,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/oxyphenonium,8,0.2857
file:/C:/ccviews/forget/experiment/experiment135/upstaging,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/hylambatin,2,0.0714
file:/C:/ccviews/forget/experiment/experiment135/nikkajicompounds,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/sweetener,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/cholinolytic-drug,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/organic-compound,2,0.0714
file:/C:/ccviews/forget/experiment/experiment135/non-nutritive-sweeteners,3,0.1071
file:/C:/ccviews/forget/experiment/experiment135/glycosylation,1,0.0357
file:/C:/ccviews/forget/experiment/experiment135/stage-grouping,1,0.0357
