Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment150/protease-inhibitors-direct-acting-antivirals,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/immunoglobulin,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/agatoxins,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/cardiotonic,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/photosensitizing-activity-pe,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/amyloid,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/ascorbyl-succinic-saquinavir,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/scopolamine-derivatives,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/avian-proteins,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/drug-allergen,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/thyroglobulin,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/opsin,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/gonococcal-infection-of-other-specified-sites,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/drug-hypersensitivity-diseasefinding,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/bufanolides,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/nausea-ae,2,0.0179
file:/C:/ccviews/forget/experiment/experiment150/adrenodoxin,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/triazolam-chemicalingredient,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/insulin,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/saquinavir,44,0.3929
file:/C:/ccviews/forget/experiment/experiment150/angiopoietin-like-protein,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/matrilin-proteins,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/animal-protein,41,0.3661
file:/C:/ccviews/forget/experiment/experiment150/hiv-protease-inhibitors,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/hemosiderin,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/astemizole-chemicalingredient,1,0.0089
file:/C:/ccviews/forget/experiment/experiment150/bufalin,4,0.0357
