Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment146/carotenoid-biosynthesis-inhibitor,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/mesotrione,13,0.2241
file:/C:/ccviews/forget/experiment/experiment146/benzophenone,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/CHV_Concept,2,0.0345
http://www.w3.org/2002/07/owl#Thing,58,1.0000
file:/C:/ccviews/forget/experiment/experiment146/herbicide,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/c-nitro-compound,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/carboxylic-acids,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/nucleosides,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/dacarbazinepirarubicin,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/quinone,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/nitrogen-heterocyclic-compound,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/organic-compound,2,0.0345
file:/C:/ccviews/forget/experiment/experiment146/ophthalmic-remedy,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/anthracyclines-and-related-substances,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/ec-1131127--4-hydroxyphenylpyruvate-dioxygenase--inhibitor,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/xenobiotic,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/mureidomycin-a,3,0.0517
file:/C:/ccviews/forget/experiment/experiment146/pyrroles,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/nucleoside,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/membrane-transport-protein,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/p-glycoprotein,2,0.0345
file:/C:/ccviews/forget/experiment/experiment146/hydroxy-ketone,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/aromatic-ketone,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/pyranoside,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/pirarubicin,21,0.3621
file:/C:/ccviews/forget/experiment/experiment146/polyol,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/polyphenol,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/phenol-ether,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/poriol,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/chlorophyll,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/pyrrolomycin-b,2,0.0345
file:/C:/ccviews/forget/experiment/experiment146/glycoside--except-carbohydrate-,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/J56,2,0.0345
file:/C:/ccviews/forget/experiment/experiment146/active-ingredient,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/anthracycline-antibiotics,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/hydrovinylation,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/pirarubicin--thp-,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/sulfone,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/oxazines,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/abc-transporter,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/nikkajicompounds,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/oxygen-heterocyclic-compound,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/cyclic-ether,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/hydroxy-acid,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/deoxysugar,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/amino-sugar,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/pirenoxine,12,0.2069
file:/C:/ccviews/forget/experiment/experiment146/scattered-molecular-aggregate,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/substance-related-to-pesticide,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/processed-material,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/doxorubicin,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/acetal,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/ph-1126,2,0.0345
file:/C:/ccviews/forget/experiment/experiment146/pirenoxine-ophthalmic-solution,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/cyclophosphamidefluorouracilpirarubicin,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/nitisinone,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/enone,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/anthracycline-antineoplastic-antibiotic,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/chemical-reaction,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/polynuclear-aromatic-compound,2,0.0345
file:/C:/ccviews/forget/experiment/experiment146/environmental-contaminant,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/beta-triketone,1,0.0172
file:/C:/ccviews/forget/experiment/experiment146/peptide-antibiotics,1,0.0172
