Class,Axioms,Coverage
http://www.w3.org/2002/07/owl#Thing,40,1.0000
file:/C:/ccviews/forget/experiment/experiment114/anthracyclines,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/CHV_Concept,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/enterocyte,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/microcosm,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/dna-binding-proteins,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/food-selection,4,0.1000
file:/C:/ccviews/forget/experiment/experiment114/paneth-cell,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/intestinal-epithelium,2,0.0500
file:/C:/ccviews/forget/experiment/experiment114/action-and-operation--life-science-,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/sn-07,2,0.0500
file:/C:/ccviews/forget/experiment/experiment114/nikkajicompounds,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/selection--life-science-,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/dna-binding-protein,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/organic-compound,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/cooking-class,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/xeroderma-pigmentosum-group-a-protein,3,0.0750
file:/C:/ccviews/forget/experiment/experiment114/parvovirinae,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/J126,2,0.0500
file:/C:/ccviews/forget/experiment/experiment114/learning,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/3-hydroxyhalazepam,2,0.0500
file:/C:/ccviews/forget/experiment/experiment114/dependovirus,2,0.0500
file:/C:/ccviews/forget/experiment/experiment114/ecosystem,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/refractory-celiac-disease,2,0.0500
file:/C:/ccviews/forget/experiment/experiment114/small-intestine,2,0.0500
file:/C:/ccviews/forget/experiment/experiment114/intestinal-epithelial-cell,20,0.5000
file:/C:/ccviews/forget/experiment/experiment114/pp-cell-of-intestine,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/intestinal-crypt-stem-cell,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/intestinal-enteroendocrine-cell,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/epithelial-cell-of-large-intestine,5,0.1250
file:/C:/ccviews/forget/experiment/experiment114/large-intestine,4,0.1000
file:/C:/ccviews/forget/experiment/experiment114/benzodiazepinones,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/intestine,4,0.1000
file:/C:/ccviews/forget/experiment/experiment114/epithelial-cell,3,0.0750
file:/C:/ccviews/forget/experiment/experiment114/epithelial-cell-of-alimentary-canal,1,0.0250
file:/C:/ccviews/forget/experiment/experiment114/epithelial-cell-of-small-intestine,3,0.0750
