Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment98/organic-compound,2,0.1176
file:/C:/ccviews/forget/experiment/experiment98/sarcoma,1,0.0588
http://www.w3.org/2002/07/owl#Thing,17,1.0000
file:/C:/ccviews/forget/experiment/experiment98/juvenile-hormones,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/potassium-phosphate,4,0.2353
file:/C:/ccviews/forget/experiment/experiment98/insect-growth-regulator,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/methoxyfenozide,5,0.2941
file:/C:/ccviews/forget/experiment/experiment98/potassium-compounds,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/giant-cell-sarcoma,2,0.1176
file:/C:/ccviews/forget/experiment/experiment98/enzyme-inhibitor,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/clavulanic-acid,6,0.3529
file:/C:/ccviews/forget/experiment/experiment98/phosphates,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/electrolyte-replacement-agent,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/amoxicillin-potassium-clavulanate-combination,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/inorganic-compounds,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/hydrazines,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/connective-and-soft-tissue-neoplasm--antiquated-,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/beta-lactam-antibiotic,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/substance-related-to-pesticide,1,0.0588
file:/C:/ccviews/forget/experiment/experiment98/clavulanic-acids,1,0.0588
