Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment172/kidney-adenoma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/nursing-care,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/phenoxypropanolamines,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/myxoid-stroma-formation,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/urinary-casts,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/beverage,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/festuca-arundinacea,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/hemorrhage,3,0.0146
file:/C:/ccviews/forget/experiment/experiment172/festuca-pratensis,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/differentiation-antigen,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/urethra-neoplasm,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/tall-columnar-adenocarcinoma-cell,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/protozoal-dysentery,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/recurrent-hematuria,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/biphasic-pattern,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/stage-specific-embryonic-antigens,4,0.0195
file:/C:/ccviews/forget/experiment/experiment172/abnormality-of-urine-homeostasis,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/invasive-prostate-carcinoma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/hemorrhagic-disorder,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/spindle-cell-component-present,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/urine,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/methabenzthiazuron,4,0.0195
file:/C:/ccviews/forget/experiment/experiment172/urinary-frequency,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/tender-loin,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/artificial-implant,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/urinary-system-paraganglioma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/osteoid-formation,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/urothelial-papilloma,10,0.0488
file:/C:/ccviews/forget/experiment/experiment172/non-invasive-urothelial-neoplasm,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/rectal-adenocarcinoma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/mixed-neoplasm,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/methylurea-compounds,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/vesical-hematuria,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/neoplastic-spindle-cell,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/energy-drinks,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/loliinae,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/transitional-cell-papilloma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/dysentery,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/pyloroplasty,3,0.0146
file:/C:/ccviews/forget/experiment/experiment172/bladder-carcinoma,5,0.0244
file:/C:/ccviews/forget/experiment/experiment172/urothelial-carcinoma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/cancer-related-problemcondition,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/abnormal-urine-test-result,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/flank-pain,4,0.0195
file:/C:/ccviews/forget/experiment/experiment172/httpsbmi,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/festuca,10,0.0488
file:/C:/ccviews/forget/experiment/experiment172/rectal-tubulovillous-adenoma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/bladder-villous-adenoma,5,0.0244
file:/C:/ccviews/forget/experiment/experiment172/entamoeba,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/organic-compound,3,0.0146
file:/C:/ccviews/forget/experiment/experiment172/extra-adrenal-sympathetic-paraganglioma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/bladder-urothelium,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/metanephric-tumor,4,0.0195
file:/C:/ccviews/forget/experiment/experiment172/festuca-myuros,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/benzothiazoles,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/abdominal-mass,4,0.0195
file:/C:/ccviews/forget/experiment/experiment172/meat,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/festuca-rubra,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/kidney-wilms-tumor,9,0.0439
file:/C:/ccviews/forget/experiment/experiment172/chuck-loin,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/bladder,6,0.0293
file:/C:/ccviews/forget/experiment/experiment172/calculus-disorders,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/increased-cellularity-present,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/ground-beef,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/prostate-adenocarcinoma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/poaceae,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/genitourinary-signs-and-symptoms,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/prostate-carcinoma,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/kidneys,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/kidney-mixed-epithelial-and-stromal-tumor-family,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/renal-pelvis-and-ureter-carcinoma,5,0.0244
file:/C:/ccviews/forget/experiment/experiment172/polycythemia-vera,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/chuck-tender,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/schistosomiasis,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/geriatric-nursing,5,0.0244
file:/C:/ccviews/forget/experiment/experiment172/urinary-tract-disorder,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/malignant-bladder-neoplasm,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/hypertension,4,0.0195
file:/C:/ccviews/forget/experiment/experiment172/beef-x7c-white-blood-cells,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/psammoma-body-formation,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/abdominal-pain,6,0.0293
file:/C:/ccviews/forget/experiment/experiment172/hematuria,68,0.3317
file:/C:/ccviews/forget/experiment/experiment172/rib-loin,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/signsymptom,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/beef-x7c-bld-ser-plas,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/kidney-carcinoma,5,0.0244
file:/C:/ccviews/forget/experiment/experiment172/gramineae,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/renal-epistaxis,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/asymptomatic-haematuria,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/initial-hematuria,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/urothelium,2,0.0098
http://www.w3.org/2002/07/owl#Thing,205,1.0000
file:/C:/ccviews/forget/experiment/experiment172/abnormal-urine-cytology,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/bladder-abnormalities,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/villous-adenoma,4,0.0195
file:/C:/ccviews/forget/experiment/experiment172/gross-hematuria,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/trisomy-4,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/microscopic-hematuria,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/urinary-retention,6,0.0293
file:/C:/ccviews/forget/experiment/experiment172/wilms-tumor,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/neoplastic-transitional-cell,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/UMLS_Concept,3,0.0146
file:/C:/ccviews/forget/experiment/experiment172/gastroplasty,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/nephrogenic-blastemal-cell,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/kidney-and-ureter-neoplasm,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/terminal-hematuria,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/urethral-villous-adenoma,7,0.0341
file:/C:/ccviews/forget/experiment/experiment172/amebiasis,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/metanephric-adenoma,10,0.0488
file:/C:/ccviews/forget/experiment/experiment172/prostate-squamous-cell-carcinoma,5,0.0244
file:/C:/ccviews/forget/experiment/experiment172/urea-herbicide,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/urine-abnormalities,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/bladder-neoplasm,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/malignant-kidney-neoplasm,4,0.0195
file:/C:/ccviews/forget/experiment/experiment172/papillary-urothelial-neoplasm,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/beef-less-cooked,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/haematuria-microscopic,1,0.0049
file:/C:/ccviews/forget/experiment/experiment172/increased-amount,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/abnormal,2,0.0098
file:/C:/ccviews/forget/experiment/experiment172/sago-grain-stool,1,0.0049
