Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment158/animal-assisted-activity,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/lacrimal-apparatus,3,0.0071
file:/C:/ccviews/forget/experiment/experiment158/lymphatic-system,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/aphakic-space,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/uveitis,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/choroidal-melanoma,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/teucrioideae,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/ush1g-gene,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/internal-carotid-artery,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/transparent-eye-structure,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/birdshot-chorioretinopathy,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/peripheral-nervous-system,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/retinal-pigment-epithelium,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/corneoscleral-coat,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/cornea,3,0.0071
file:/C:/ccviews/forget/experiment/experiment158/detection-of-visible-light,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/chamber-of-the-eye,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/camping,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/sam-domain,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/refractile-media,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/graves-ophthalmopathy,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/diabetes-mellitus-type-2-associated-cataract,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/small-intestine,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/carcinoma,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/sight,5,0.0119
file:/C:/ccviews/forget/experiment/experiment158/anterior-chamber,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/y79,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/upper-eyelid,2,0.0048
file:/C:/ccviews/forget/experiment/experiment158/brittle-cornea-syndrome,3,0.0071
file:/C:/ccviews/forget/experiment/experiment158/brain,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/eye-neoplasm,7,0.0166
file:/C:/ccviews/forget/experiment/experiment158/perinasal-region-of-lateral-half-of-face,1,0.0024
file:/C:/ccviews/forget/experiment/experiment158/melanocytoma-of-the-eyeball,4,0.0095
